instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,type
16377,20-11-2012,4,1,11,2,0,2,1,2,0.32,0.3333,0.76,0.0896,0,5,5,test
16378,20-11-2012,4,1,11,3,0,2,1,2,0.34,0.3485,0.71,0.1045,0,2,2,test
16379,20-11-2012,4,1,11,4,0,2,1,2,0.34,0.3333,0.66,0.194,0,6,6,test
16380,20-11-2012,4,1,11,5,0,2,1,2,0.34,0.3333,0.66,0.1343,2,32,34,test
16381,20-11-2012,4,1,11,6,0,2,1,2,0.34,0.3333,0.71,0.1642,2,146,148,test
16382,20-11-2012,4,1,11,7,0,2,1,1,0.32,0.3333,0.76,0.0896,7,411,418,test
16383,20-11-2012,4,1,11,8,0,2,1,1,0.34,0.3333,0.71,0.1343,16,649,665,test
16384,20-11-2012,4,1,11,9,0,2,1,2,0.36,0.3788,0.71,0,28,298,326,test
16385,20-11-2012,4,1,11,10,0,2,1,2,0.4,0.4091,0.66,0.0896,32,144,176,test
16386,20-11-2012,4,1,11,11,0,2,1,2,0.42,0.4242,0.67,0.0896,45,160,205,test
16387,20-11-2012,4,1,11,12,0,2,1,2,0.42,0.4242,0.67,0,70,243,313,test
16388,20-11-2012,4,1,11,13,0,2,1,2,0.44,0.4394,0.58,0,49,218,267,test
16389,20-11-2012,4,1,11,14,0,2,1,2,0.44,0.4394,0.58,0.1045,47,177,224,test
16390,20-11-2012,4,1,11,15,0,2,1,2,0.46,0.4545,0.55,0.1045,61,226,287,test
16391,20-11-2012,4,1,11,16,0,2,1,2,0.42,0.4242,0.62,0.0896,60,335,395,test
16392,20-11-2012,4,1,11,17,0,2,1,2,0.4,0.4091,0.71,0.1642,37,553,590,test
16393,20-11-2012,4,1,11,18,0,2,1,2,0.4,0.4091,0.66,0.0896,16,534,550,test
16394,20-11-2012,4,1,11,19,0,2,1,2,0.4,0.4091,0.71,0,23,361,384,test
16395,20-11-2012,4,1,11,20,0,2,1,2,0.38,0.3939,0.76,0,11,224,235,test
16396,20-11-2012,4,1,11,21,0,2,1,1,0.36,0.3788,0.71,0,14,143,157,test
16397,20-11-2012,4,1,11,22,0,2,1,1,0.36,0.3788,0.71,0,7,115,122,test
16398,20-11-2012,4,1,11,23,0,2,1,1,0.32,0.3333,0.81,0.1045,1,82,83,test
16399,21-11-2012,4,1,11,0,0,3,1,1,0.34,0.3636,0.81,0,1,25,26,test
16400,21-11-2012,4,1,11,1,0,3,1,1,0.32,0.3333,0.81,0.1045,1,13,14,test
16401,21-11-2012,4,1,11,2,0,3,1,1,0.28,0.2879,0.87,0.1045,2,6,8,test
16402,21-11-2012,4,1,11,3,0,3,1,1,0.28,0.2879,0.87,0.1045,0,2,2,test
16403,21-11-2012,4,1,11,4,0,3,1,1,0.28,0.2879,0.87,0.1045,0,10,10,test
16404,21-11-2012,4,1,11,5,0,3,1,1,0.28,0.2879,0.87,0.1045,1,28,29,test
16405,21-11-2012,4,1,11,6,0,3,1,1,0.28,0.303,0.87,0.0896,2,99,101,test
16406,21-11-2012,4,1,11,7,0,3,1,1,0.26,0.2879,0.87,0.0896,11,262,273,test
16407,21-11-2012,4,1,11,8,0,3,1,2,0.28,0.303,0.81,0.0896,12,539,551,test
16408,21-11-2012,4,1,11,9,0,3,1,1,0.32,0.3333,0.76,0.0896,45,320,365,test
16409,21-11-2012,4,1,11,10,0,3,1,1,0.36,0.3788,0.62,0,22,150,172,test
16410,21-11-2012,4,1,11,11,0,3,1,1,0.4,0.4091,0.5,0.194,43,198,241,test
16411,21-11-2012,4,1,11,12,0,3,1,1,0.44,0.4394,0.41,0.194,74,270,344,test
16412,21-11-2012,4,1,11,13,0,3,1,1,0.44,0.4394,0.35,0.2239,70,295,365,test
16413,21-11-2012,4,1,11,14,0,3,1,1,0.46,0.4545,0.33,0.194,84,329,413,test
16414,21-11-2012,4,1,11,15,0,3,1,1,0.46,0.4545,0.36,0.0896,68,381,449,test
16415,21-11-2012,4,1,11,16,0,3,1,1,0.44,0.4394,0.33,0.1343,59,410,469,test
16416,21-11-2012,4,1,11,17,0,3,1,1,0.4,0.4091,0.4,0.1642,41,333,374,test
16417,21-11-2012,4,1,11,18,0,3,1,1,0.42,0.4242,0.38,0.1045,24,287,311,test
16418,21-11-2012,4,1,11,19,0,3,1,1,0.38,0.3939,0.43,0.194,23,220,243,test
16419,21-11-2012,4,1,11,20,0,3,1,1,0.34,0.3485,0.61,0.1045,11,125,136,test
16420,21-11-2012,4,1,11,21,0,3,1,1,0.36,0.3788,0.5,0,8,97,105,test
16421,21-11-2012,4,1,11,22,0,3,1,1,0.34,0.3636,0.49,0,6,82,88,test
16422,21-11-2012,4,1,11,23,0,3,1,1,0.32,0.3485,0.61,0,7,50,57,test
16423,22-11-2012,4,1,11,0,1,4,0,1,0.32,0.3333,0.66,0.0896,3,43,46,test
16424,22-11-2012,4,1,11,1,1,4,0,1,0.28,0.303,0.65,0.0896,5,37,42,test
16425,22-11-2012,4,1,11,2,1,4,0,1,0.24,0.2576,0.75,0.0896,3,15,18,test
16426,22-11-2012,4,1,11,3,1,4,0,1,0.24,0.2576,0.75,0.1045,0,6,6,test
16427,22-11-2012,4,1,11,4,1,4,0,1,0.22,0.2273,0.8,0.1343,1,2,3,test
16428,22-11-2012,4,1,11,5,1,4,0,1,0.24,0.2576,0.75,0.1045,2,6,8,test
16429,22-11-2012,4,1,11,6,1,4,0,1,0.26,0.2727,0.7,0.1045,2,15,17,test
16430,22-11-2012,4,1,11,7,1,4,0,1,0.22,0.2273,0.75,0.1343,7,49,56,test
16431,22-11-2012,4,1,11,8,1,4,0,1,0.24,0.2424,0.75,0.1343,20,77,97,test
16432,22-11-2012,4,1,11,9,1,4,0,1,0.3,0.3333,0.65,0,25,94,119,test
16433,22-11-2012,4,1,11,10,1,4,0,1,0.36,0.3636,0.57,0.1045,65,154,219,test
16434,22-11-2012,4,1,11,11,1,4,0,1,0.42,0.4242,0.41,0.0896,89,143,232,test
16435,22-11-2012,4,1,11,12,1,4,0,1,0.44,0.4394,0.35,0,117,145,262,test
16436,22-11-2012,4,1,11,13,1,4,0,1,0.46,0.4545,0.31,0,125,144,269,test
16437,22-11-2012,4,1,11,14,1,4,0,1,0.48,0.4697,0.29,0,125,95,220,test
16438,22-11-2012,4,1,11,15,1,4,0,1,0.48,0.4697,0.29,0,132,96,228,test
16439,22-11-2012,4,1,11,16,1,4,0,1,0.46,0.4545,0.33,0,101,81,182,test
16440,22-11-2012,4,1,11,17,1,4,0,1,0.44,0.4394,0.35,0,66,43,109,test
16441,22-11-2012,4,1,11,18,1,4,0,1,0.4,0.4091,0.43,0,16,54,70,test
16442,22-11-2012,4,1,11,19,1,4,0,1,0.36,0.3788,0.76,0,13,31,44,test
16443,22-11-2012,4,1,11,20,1,4,0,1,0.34,0.3636,0.71,0,15,37,52,test
16444,22-11-2012,4,1,11,21,1,4,0,1,0.34,0.3485,0.61,0.0896,7,39,46,test
16445,22-11-2012,4,1,11,22,1,4,0,1,0.32,0.3485,0.61,0,8,36,44,test
16446,22-11-2012,4,1,11,23,1,4,0,1,0.3,0.3333,0.7,0,8,28,36,test
16447,23-11-2012,4,1,11,0,0,5,1,1,0.28,0.3182,0.65,0,0,32,32,test
16448,23-11-2012,4,1,11,1,0,5,1,1,0.28,0.303,0.81,0.0896,2,11,13,test
16449,23-11-2012,4,1,11,2,0,5,1,1,0.26,0.2879,0.75,0.0896,1,4,5,test
16450,23-11-2012,4,1,11,3,0,5,1,1,0.26,0.303,0.7,0,1,0,1,test
16451,23-11-2012,4,1,11,4,0,5,1,1,0.24,0.2576,0.75,0.1045,1,3,4,test
16452,23-11-2012,4,1,11,5,0,5,1,1,0.24,0.2879,0.81,0,0,10,10,test
16453,23-11-2012,4,1,11,6,0,5,1,1,0.24,0.2879,0.81,0,0,20,20,test
16454,23-11-2012,4,1,11,7,0,5,1,1,0.24,0.2879,0.81,0,5,72,77,test
16455,23-11-2012,4,1,11,8,0,5,1,1,0.24,0.2576,0.87,0.0896,11,83,94,test
16456,23-11-2012,4,1,11,9,0,5,1,1,0.28,0.2879,0.75,0.1045,32,80,112,test
16457,23-11-2012,4,1,11,10,0,5,1,1,0.34,0.3333,0.61,0.1642,87,114,201,test
16458,23-11-2012,4,1,11,11,0,5,1,1,0.4,0.4091,0.5,0.194,121,130,251,test
16459,23-11-2012,4,1,11,12,0,5,1,1,0.44,0.4394,0.38,0.2537,186,193,379,test
16460,23-11-2012,4,1,11,13,0,5,1,1,0.46,0.4545,0.38,0.2836,224,200,424,test
16461,23-11-2012,4,1,11,14,0,5,1,1,0.5,0.4848,0.36,0.2537,240,195,435,test
16462,23-11-2012,4,1,11,15,0,5,1,1,0.48,0.4697,0.41,0.2537,233,214,447,test
16463,23-11-2012,4,1,11,16,0,5,1,2,0.48,0.4697,0.41,0.1045,158,199,357,test
16464,23-11-2012,4,1,11,17,0,5,1,2,0.48,0.4697,0.39,0.0896,117,183,300,test
16465,23-11-2012,4,1,11,18,0,5,1,2,0.46,0.4545,0.44,0,50,158,208,test
16466,23-11-2012,4,1,11,19,0,5,1,2,0.46,0.4545,0.47,0.1642,33,121,154,test
16467,23-11-2012,4,1,11,20,0,5,1,1,0.46,0.4545,0.41,0.0896,42,100,142,test
16468,23-11-2012,4,1,11,21,0,5,1,1,0.46,0.4545,0.47,0.2537,23,75,98,test
16469,23-11-2012,4,1,11,22,0,5,1,1,0.44,0.4394,0.33,0.5224,16,63,79,test
16470,23-11-2012,4,1,11,23,0,5,1,1,0.42,0.4242,0.38,0.4478,20,47,67,test
16471,24-11-2012,4,1,11,0,0,6,0,1,0.4,0.4091,0.37,0.4179,9,33,42,test
16472,24-11-2012,4,1,11,1,0,6,0,1,0.34,0.2879,0.42,0.4925,1,19,20,test
16473,24-11-2012,4,1,11,2,0,6,0,1,0.32,0.2727,0.39,0.6119,10,22,32,test
16474,24-11-2012,4,1,11,3,0,6,0,1,0.28,0.2576,0.41,0.3582,6,5,11,test
16475,24-11-2012,4,1,11,4,0,6,0,1,0.26,0.2121,0.41,0.4478,1,2,3,test
16476,24-11-2012,4,1,11,5,0,6,0,1,0.26,0.2273,0.41,0.3284,1,2,3,test
16477,24-11-2012,4,1,11,6,0,6,0,1,0.24,0.2121,0.44,0.2836,1,9,10,test
16478,24-11-2012,4,1,11,7,0,6,0,2,0.26,0.2273,0.41,0.3284,4,21,25,test
16479,24-11-2012,4,1,11,8,0,6,0,2,0.26,0.2121,0.44,0.4627,7,55,62,test
16480,24-11-2012,4,1,11,9,0,6,0,2,0.26,0.2121,0.41,0.4478,26,96,122,test
16481,24-11-2012,4,1,11,10,0,6,0,2,0.26,0.2273,0.44,0.2985,46,96,142,test
16482,24-11-2012,4,1,11,11,0,6,0,2,0.28,0.2576,0.41,0.2985,55,131,186,test
16483,24-11-2012,4,1,11,12,0,6,0,2,0.3,0.2576,0.36,0.6119,53,146,199,test
16484,24-11-2012,4,1,11,13,0,6,0,1,0.32,0.303,0.36,0.3284,64,161,225,test
16485,24-11-2012,4,1,11,14,0,6,0,1,0.32,0.2879,0.33,0.4627,58,149,207,test
16486,24-11-2012,4,1,11,15,0,6,0,1,0.3,0.2727,0.36,0.4627,59,139,198,test
16487,24-11-2012,4,1,11,16,0,6,0,1,0.28,0.2424,0.38,0.4478,43,127,170,test
16488,24-11-2012,4,1,11,17,0,6,0,1,0.26,0.2273,0.41,0.3881,29,97,126,test
16489,24-11-2012,4,1,11,18,0,6,0,1,0.26,0.2273,0.38,0.3881,22,123,145,test
16490,24-11-2012,4,1,11,19,0,6,0,1,0.26,0.2424,0.41,0.2537,9,74,83,test
16491,24-11-2012,4,1,11,20,0,6,0,1,0.24,0.2121,0.44,0.2836,3,55,58,test
16492,24-11-2012,4,1,11,21,0,6,0,1,0.24,0.2273,0.44,0.194,9,66,75,test
16493,24-11-2012,4,1,11,22,0,6,0,1,0.24,0.2273,0.44,0.2537,7,69,76,test
16494,24-11-2012,4,1,11,23,0,6,0,1,0.24,0.2273,0.44,0.194,9,48,57,test
16495,25-11-2012,4,1,11,0,0,0,0,1,0.22,0.2121,0.47,0.2537,3,31,34,test
16496,25-11-2012,4,1,11,1,0,0,0,1,0.22,0.2273,0.44,0.194,4,32,36,test
16497,25-11-2012,4,1,11,2,0,0,0,1,0.22,0.197,0.44,0.3582,1,27,28,test
16498,25-11-2012,4,1,11,3,0,0,0,1,0.22,0.2727,0.44,0,0,8,8,test
16499,25-11-2012,4,1,11,4,0,0,0,1,0.22,0.2727,0.44,0,1,1,2,test
16500,25-11-2012,4,1,11,5,0,0,0,2,0.22,0.2273,0.47,0.1642,0,3,3,test
16501,25-11-2012,4,1,11,6,0,0,0,2,0.22,0.2424,0.47,0.1045,1,10,11,test
16502,25-11-2012,4,1,11,7,0,0,0,2,0.22,0.2424,0.51,0.1045,2,19,21,test
16503,25-11-2012,4,1,11,8,0,0,0,2,0.22,0.2273,0.51,0.194,2,32,34,test
16504,25-11-2012,4,1,11,9,0,0,0,2,0.24,0.2273,0.48,0.2239,13,83,96,test
16505,25-11-2012,4,1,11,10,0,0,0,1,0.24,0.2273,0.48,0.2537,15,124,139,test
16506,25-11-2012,4,1,11,11,0,0,0,2,0.26,0.2576,0.41,0.2239,49,155,204,test
16507,25-11-2012,4,1,11,12,0,0,0,2,0.26,0.2576,0.41,0.2239,37,165,202,test
16508,25-11-2012,4,1,11,13,0,0,0,2,0.26,0.2576,0.41,0.1642,37,158,195,test
16509,25-11-2012,4,1,11,14,0,0,0,2,0.3,0.2879,0.42,0.2537,33,170,203,test
16510,25-11-2012,4,1,11,15,0,0,0,1,0.3,0.2879,0.42,0.2537,36,209,245,test
16511,25-11-2012,4,1,11,16,0,0,0,1,0.3,0.2879,0.39,0.2239,25,203,228,test
16512,25-11-2012,4,1,11,17,0,0,0,1,0.28,0.2727,0.41,0.1642,11,170,181,test
16513,25-11-2012,4,1,11,18,0,0,0,1,0.26,0.2576,0.44,0.1642,9,132,141,test
16514,25-11-2012,4,1,11,19,0,0,0,1,0.26,0.303,0.41,0,13,114,127,test
16515,25-11-2012,4,1,11,20,0,0,0,1,0.24,0.2879,0.6,0,9,110,119,test
16516,25-11-2012,4,1,11,21,0,0,0,1,0.26,0.303,0.48,0,4,60,64,test
16517,25-11-2012,4,1,11,22,0,0,0,1,0.24,0.2879,0.6,0,3,59,62,test
16518,25-11-2012,4,1,11,23,0,0,0,1,0.22,0.2576,0.69,0.0896,1,40,41,test
16519,26-11-2012,4,1,11,0,0,1,1,1,0.22,0.2727,0.69,0,4,19,23,test
16520,26-11-2012,4,1,11,1,0,1,1,1,0.2,0.2576,0.69,0,1,9,10,test
16521,26-11-2012,4,1,11,2,0,1,1,1,0.2,0.2576,0.69,0,0,5,5,test
16522,26-11-2012,4,1,11,3,0,1,1,1,0.2,0.2576,0.69,0,1,4,5,test
16523,26-11-2012,4,1,11,4,0,1,1,1,0.22,0.2727,0.69,0,0,10,10,test
16524,26-11-2012,4,1,11,5,0,1,1,1,0.22,0.2273,0.69,0.1642,0,41,41,test
16525,26-11-2012,4,1,11,6,0,1,1,1,0.22,0.2727,0.69,0,1,123,124,test
16526,26-11-2012,4,1,11,7,0,1,1,1,0.24,0.2879,0.65,0,2,363,365,test
16527,26-11-2012,4,1,11,8,0,1,1,1,0.24,0.2879,0.65,0,9,629,638,test
16528,26-11-2012,4,1,11,9,0,1,1,1,0.28,0.303,0.56,0.0896,10,276,286,test
16529,26-11-2012,4,1,11,10,0,1,1,1,0.32,0.3485,0.49,0,20,127,147,test
16530,26-11-2012,4,1,11,11,0,1,1,1,0.4,0.4091,0.37,0.2985,18,112,130,test
16531,26-11-2012,4,1,11,12,0,1,1,1,0.42,0.4242,0.35,0.1045,22,188,210,test
16532,26-11-2012,4,1,11,13,0,1,1,1,0.42,0.4242,0.35,0.1045,20,197,217,test
16533,26-11-2012,4,1,11,14,0,1,1,1,0.42,0.4242,0.35,0,51,177,228,test
16534,26-11-2012,4,1,11,15,0,1,1,1,0.42,0.4242,0.35,0.0896,49,181,230,test
16535,26-11-2012,4,1,11,16,0,1,1,1,0.44,0.4394,0.3,0,49,297,346,test
16536,26-11-2012,4,1,11,17,0,1,1,1,0.42,0.4242,0.32,0,13,540,553,test
16537,26-11-2012,4,1,11,18,0,1,1,1,0.36,0.3485,0.5,0.1642,19,502,521,test
16538,26-11-2012,4,1,11,19,0,1,1,1,0.34,0.3636,0.53,0,16,355,371,test
16539,26-11-2012,4,1,11,20,0,1,1,1,0.34,0.3636,0.49,0,12,265,277,test
16540,26-11-2012,4,1,11,21,0,1,1,1,0.34,0.3636,0.49,0,9,172,181,test
16541,26-11-2012,4,1,11,22,0,1,1,1,0.32,0.3485,0.61,0,3,101,104,test
16542,26-11-2012,4,1,11,23,0,1,1,2,0.32,0.3333,0.66,0.1045,8,57,65,test
16543,27-11-2012,4,1,11,0,0,2,1,2,0.32,0.3333,0.66,0.0896,2,24,26,test
16544,27-11-2012,4,1,11,1,0,2,1,2,0.32,0.3333,0.7,0.1343,0,6,6,test
16545,27-11-2012,4,1,11,2,0,2,1,2,0.32,0.3182,0.7,0.1642,0,5,5,test
16546,27-11-2012,4,1,11,3,0,2,1,3,0.32,0.3333,0.7,0.1343,1,3,4,test
16547,27-11-2012,4,1,11,4,0,2,1,3,0.3,0.2879,0.81,0.194,0,5,5,test
16548,27-11-2012,4,1,11,5,0,2,1,2,0.3,0.2879,0.81,0.2239,0,31,31,test
16549,27-11-2012,4,1,11,6,0,2,1,2,0.3,0.303,0.81,0.1642,3,97,100,test
16550,27-11-2012,4,1,11,7,0,2,1,3,0.3,0.303,0.81,0.1343,4,289,293,test
16551,27-11-2012,4,1,11,8,0,2,1,3,0.32,0.3182,0.81,0.1642,6,494,500,test
16552,27-11-2012,4,1,11,9,0,2,1,2,0.32,0.3333,0.81,0.1343,11,257,268,test
16553,27-11-2012,4,1,11,10,0,2,1,3,0.32,0.3182,0.81,0.194,5,52,57,test
16554,27-11-2012,4,1,11,11,0,2,1,3,0.3,0.2727,0.87,0.2985,6,59,65,test
16555,27-11-2012,4,1,11,12,0,2,1,3,0.28,0.2576,0.87,0.3881,6,70,76,test
16556,27-11-2012,4,1,11,13,0,2,1,3,0.28,0.2727,0.87,0.2537,4,73,77,test
16557,27-11-2012,4,1,11,14,0,2,1,3,0.28,0.2576,0.87,0.3582,8,86,94,test
16558,27-11-2012,4,1,11,15,0,2,1,2,0.3,0.2727,0.75,0.2985,9,146,155,test
16559,27-11-2012,4,1,11,16,0,2,1,2,0.3,0.2727,0.75,0.2985,5,252,257,test
16560,27-11-2012,4,1,11,17,0,2,1,2,0.3,0.2727,0.75,0.3881,13,514,527,test
16561,27-11-2012,4,1,11,18,0,2,1,1,0.26,0.2273,0.81,0.3582,13,469,482,test
16562,27-11-2012,4,1,11,19,0,2,1,1,0.26,0.2576,0.73,0.2985,12,338,350,test
16563,27-11-2012,4,1,11,20,0,2,1,1,0.26,0.2273,0.75,0.3284,4,228,232,test
16564,27-11-2012,4,1,11,21,0,2,1,1,0.24,0.2121,0.81,0.2836,6,179,185,test
16565,27-11-2012,4,1,11,22,0,2,1,1,0.24,0.2424,0.81,0.1642,2,95,97,test
16566,27-11-2012,4,1,11,23,0,2,1,2,0.26,0.2424,0.81,0.2537,3,64,67,test
16567,28-11-2012,4,1,11,0,0,3,1,2,0.26,0.2424,0.75,0.2537,1,22,23,test
16568,28-11-2012,4,1,11,1,0,3,1,2,0.26,0.2576,0.75,0.2239,0,12,12,test
16569,28-11-2012,4,1,11,2,0,3,1,2,0.26,0.2576,0.75,0.2239,0,1,1,test
16570,28-11-2012,4,1,11,3,0,3,1,2,0.26,0.2576,0.7,0.2239,0,3,3,test
16571,28-11-2012,4,1,11,4,0,3,1,2,0.26,0.2576,0.7,0.194,0,4,4,test
16572,28-11-2012,4,1,11,5,0,3,1,2,0.26,0.2727,0.7,0.1343,0,39,39,test
16573,28-11-2012,4,1,11,6,0,3,1,2,0.26,0.2576,0.65,0.2239,4,132,136,test
16574,28-11-2012,4,1,11,7,0,3,1,2,0.26,0.2576,0.56,0.194,6,403,409,test
16575,28-11-2012,4,1,11,8,0,3,1,1,0.24,0.2121,0.6,0.2836,9,683,692,test
16576,28-11-2012,4,1,11,9,0,3,1,1,0.28,0.2727,0.52,0.194,13,309,322,test
16577,28-11-2012,4,1,11,10,0,3,1,1,0.3,0.3182,0.49,0.1045,17,144,161,test
16578,28-11-2012,4,1,11,11,0,3,1,1,0.32,0.3182,0.45,0.1642,19,127,146,test
16579,28-11-2012,4,1,11,12,0,3,1,1,0.34,0.303,0.42,0.3881,19,189,208,test
16580,28-11-2012,4,1,11,13,0,3,1,1,0.34,0.3333,0.42,0.194,21,193,214,test
16581,28-11-2012,4,1,11,14,0,3,1,1,0.36,0.3333,0.4,0.2985,15,161,176,test
16582,28-11-2012,4,1,11,15,0,3,1,1,0.36,0.3333,0.32,0.3284,7,172,179,test
16583,28-11-2012,4,1,11,16,0,3,1,1,0.36,0.3333,0.29,0.2537,9,316,325,test
16584,28-11-2012,4,1,11,17,0,3,1,1,0.34,0.3333,0.31,0.1343,17,546,563,test
16585,28-11-2012,4,1,11,18,0,3,1,1,0.32,0.303,0.33,0.2836,12,530,542,test
16586,28-11-2012,4,1,11,19,0,3,1,1,0.32,0.3182,0.36,0.1642,9,378,387,test
16587,28-11-2012,4,1,11,20,0,3,1,1,0.32,0.3333,0.36,0.1343,5,258,263,test
16588,28-11-2012,4,1,11,21,0,3,1,1,0.3,0.303,0.39,0.1642,4,219,223,test
16589,28-11-2012,4,1,11,22,0,3,1,1,0.28,0.2727,0.45,0.1642,6,148,154,test
16590,28-11-2012,4,1,11,23,0,3,1,1,0.26,0.2727,0.48,0.1343,5,73,78,test
16591,29-11-2012,4,1,11,0,0,4,1,1,0.24,0.2576,0.56,0.0896,4,25,29,test
16592,29-11-2012,4,1,11,1,0,4,1,1,0.22,0.2576,0.64,0.0896,1,15,16,test
16593,29-11-2012,4,1,11,2,0,4,1,1,0.22,0.2727,0.64,0,1,6,7,test
16594,29-11-2012,4,1,11,4,0,4,1,1,0.2,0.2273,0.75,0.0896,0,7,7,test
16595,29-11-2012,4,1,11,5,0,4,1,1,0.2,0.2576,0.69,0,0,42,42,test
16596,29-11-2012,4,1,11,6,0,4,1,1,0.22,0.2727,0.69,0,1,120,121,test
16597,29-11-2012,4,1,11,7,0,4,1,1,0.2,0.2576,0.64,0,8,354,362,test
16598,29-11-2012,4,1,11,8,0,4,1,1,0.2,0.2273,0.69,0.1045,15,664,679,test
16599,29-11-2012,4,1,11,9,0,4,1,1,0.24,0.2879,0.6,0,13,286,299,test
16600,29-11-2012,4,1,11,10,0,4,1,1,0.28,0.303,0.65,0.0896,25,153,178,test
16601,29-11-2012,4,1,11,11,0,4,1,1,0.36,0.3485,0.37,0.2239,13,150,163,test
16602,29-11-2012,4,1,11,12,0,4,1,1,0.36,0.3485,0.4,0.1642,11,225,236,test
16603,29-11-2012,4,1,11,13,0,4,1,1,0.38,0.3939,0.32,0.1343,15,209,224,test
16604,29-11-2012,4,1,11,14,0,4,1,1,0.36,0.3485,0.43,0.2239,13,174,187,test
16605,29-11-2012,4,1,11,15,0,4,1,1,0.36,0.3333,0.43,0.2836,19,201,220,test
16606,29-11-2012,4,1,11,16,0,4,1,1,0.36,0.3485,0.4,0.2239,24,346,370,test
16607,29-11-2012,4,1,11,17,0,4,1,1,0.34,0.3333,0.39,0.194,17,544,561,test
16608,29-11-2012,4,1,11,18,0,4,1,1,0.32,0.3182,0.49,0.1642,17,520,537,test
16609,29-11-2012,4,1,11,19,0,4,1,1,0.3,0.2879,0.52,0.194,18,326,344,test
16610,29-11-2012,4,1,11,20,0,4,1,1,0.3,0.303,0.52,0.1642,11,241,252,test
16611,29-11-2012,4,1,11,21,0,4,1,1,0.26,0.2727,0.65,0.1343,7,201,208,test
16612,29-11-2012,4,1,11,22,0,4,1,1,0.26,0.2879,0.7,0.0896,4,147,151,test
16613,29-11-2012,4,1,11,23,0,4,1,1,0.28,0.3182,0.61,0,6,124,130,test
16614,30-11-2012,4,1,11,0,0,5,1,1,0.26,0.2576,0.7,0.1642,4,48,52,test
16615,30-11-2012,4,1,11,1,0,5,1,1,0.24,0.2576,0.7,0.0896,2,17,19,test
16616,30-11-2012,4,1,11,2,0,5,1,1,0.24,0.2879,0.75,0,2,10,12,test
16617,30-11-2012,4,1,11,3,0,5,1,1,0.24,0.2879,0.75,0,0,4,4,test
16618,30-11-2012,4,1,11,4,0,5,1,1,0.22,0.2727,0.75,0,0,3,3,test
16619,30-11-2012,4,1,11,5,0,5,1,1,0.2,0.2576,0.8,0,1,39,40,test
16620,30-11-2012,4,1,11,6,0,5,1,1,0.2,0.2576,0.86,0,2,104,106,test
16621,30-11-2012,4,1,11,7,0,5,1,1,0.22,0.2727,0.8,0,6,346,352,test
16622,30-11-2012,4,1,11,8,0,5,1,2,0.22,0.2576,0.8,0.0896,20,709,729,test
16623,30-11-2012,4,1,11,9,0,5,1,1,0.24,0.2576,0.75,0.0896,17,313,330,test
16624,30-11-2012,4,1,11,10,0,5,1,2,0.3,0.3333,0.65,0,10,159,169,test
16625,30-11-2012,4,1,11,11,0,5,1,2,0.34,0.3485,0.53,0.0896,31,170,201,test
16626,30-11-2012,4,1,11,12,0,5,1,2,0.38,0.3939,0.46,0,25,243,268,test
16627,30-11-2012,4,1,11,13,0,5,1,2,0.4,0.4091,0.4,0.1642,21,241,262,test
16628,30-11-2012,4,1,11,14,0,5,1,2,0.4,0.4091,0.4,0.1045,26,225,251,test
16629,30-11-2012,4,1,11,15,0,5,1,2,0.42,0.4242,0.38,0.1045,34,262,296,test
16630,30-11-2012,4,1,11,16,0,5,1,1,0.4,0.4091,0.43,0.1343,37,368,405,test
16631,30-11-2012,4,1,11,17,0,5,1,1,0.36,0.3485,0.5,0.194,31,551,582,test
16632,30-11-2012,4,1,11,18,0,5,1,2,0.34,0.3636,0.61,0,20,489,509,test
16633,30-11-2012,4,1,11,19,0,5,1,1,0.32,0.3485,0.66,0,18,359,377,test
16634,30-11-2012,4,1,11,20,0,5,1,1,0.32,0.3485,0.66,0,12,233,245,test
16635,30-11-2012,4,1,11,21,0,5,1,1,0.3,0.3182,0.75,0.0896,14,169,183,test
16636,30-11-2012,4,1,11,22,0,5,1,1,0.3,0.3333,0.75,0,18,145,163,test
16637,30-11-2012,4,1,11,23,0,5,1,2,0.3,0.3182,0.75,0.0896,11,99,110,test
17094,20-12-2012,4,1,12,0,0,4,1,1,0.32,0.3333,0.61,0.1343,2,40,42,test
17095,20-12-2012,4,1,12,1,0,4,1,1,0.32,0.3485,0.66,0,1,19,20,test
17096,20-12-2012,4,1,12,2,0,4,1,1,0.32,0.3485,0.66,0,2,6,8,test
17097,20-12-2012,4,1,12,3,0,4,1,2,0.3,0.3182,0.7,0.0896,1,3,4,test
17098,20-12-2012,4,1,12,4,0,4,1,2,0.3,0.3182,0.7,0.0896,0,6,6,test
17099,20-12-2012,4,1,12,5,0,4,1,2,0.3,0.3182,0.7,0.1045,0,35,35,test
17100,20-12-2012,4,1,12,6,0,4,1,2,0.3,0.3333,0.65,0,4,114,118,test
17101,20-12-2012,4,1,12,7,0,4,1,2,0.3,0.3333,0.7,0,4,346,350,test
17102,20-12-2012,4,1,12,8,0,4,1,2,0.3,0.3333,0.7,0,14,585,599,test
17103,20-12-2012,4,1,12,9,0,4,1,2,0.3,0.3333,0.7,0,14,303,317,test
17104,20-12-2012,4,1,12,10,0,4,1,2,0.32,0.3333,0.66,0,23,138,161,test
17105,20-12-2012,4,1,12,11,0,4,1,2,0.34,0.3182,0.57,0.2239,22,168,190,test
